source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,Acute Gallbladder Volvulus in a 93-Year-Old High-Risk Patient: A Case Report.,Olga Bystrova; Maximilian Brunner; Axel Schmid; Robert Grützmann; Andreas Robert Rudolf Weiss,10.12659/AJCR.952111,2026-04-03,The American journal of case reports,"BACKGROUND A gallbladder volvulus is a rare and life-threatening emergency requiring immediate surgery to prevent gallbladder perforation and sepsis. A correct preoperative diagnosis is often difficult. CASE REPORT We describe the case of a 93-year-old woman with an acute gallbladder volvulus that was initially misdiagnosed as acalculous cholecystitis. She was started on i.v. antibiotics for conservative management due to a symptomatic, high-grade aortic valve stenosis. After her clinical condition worsened, an emergency cholecystectomy was scheduled. After an interdisciplinary discussion with our anesthesia team, a laparoscopic approach with a low-pressure pneumoperitoneum was chosen and a low threshold for conversion was agreed upon in case of any hemodynamic problems during surgery. Intraoperatively, a necrotic, hemorrhagic gallbladder was found, caused by a 360° torsion of the gallbladder around the cystic duct/cystic artery axis in a counterclockwise direction. A laparoscopic cholecystectomy was successfully performed and the patient tolerated the procedure well. There were no intraoperative or postoperative complications and the patient was discharged home. CONCLUSIONS A gallbladder volvulus is an acute surgical emergency requiring immediate laparoscopic exploration and cholecystectomy. The correct preoperative diagnosis is rarely made due to often non-specific findings in preoperative ultrasound or CT imaging. Clinicians should be aware of certain risk factors for an acute gallbladder volvulus such as old age, female sex, and slender build, especially in patients with presumed acalculous cholecystitis, to prevent life-threatening complications caused by a delayed diagnosis. Laparoscopic surgery can be attempted in patients with symptomatic high-grade aortic valve stenosis."
PubMed,aortic stenosis,Fatigue Is a Key Contributor to Quality of Life in Heart Valve Disease and After Valve Replacement/Repair: A Qualitative Study.,Ariel Pons; Gillian Whalley; Rosemary Wyber; Paul Bridgman; Ralph Stewart; Philip Adamson; Ross Roberts-Thompson; Crispin Jenkinson; David Morley; Sean Coffey,10.1016/j.hlc.2025.11.008,2026-04-02,"Heart, lung & circulation","Heart valve disease (HVD) can cause morbidity and impairment of quality of life (QOL) both before and after intervention. However, descriptions of the QOL of people with HVD across the disease course are limited. We aimed to collect the experience of people living with HVD through qualitative interviews, focusing on how HVD impacts their self-perceived QOL.
Semi-structured interviews were conducted in people with HVD, their family members, and clinical experts. A simple thematic analysis was used to summarise their perceptions of QOL.
We interviewed 34 people with HVD: seven with aortic stenosis, seven with rheumatic heart disease involving the mitral valve, nine with mitral regurgitation, and 11 with valve replacement/repair (mean age 66 years, 56% female). Three family members and five clinical experts were also interviewed. A key contributor to QOL was fatigue: most participants experienced fatigue, even mild fatigue impaired QOL directly, and severe fatigue had devastating effects on QOL. Physical limitations impaired QOL due to the loss of 'normal' activity rather than objective physical limitation. Symptoms of HVD impaired QOL directly, but the indirect effects of valve disease inspiring worry that reduced confidence and activity led to greater impairment.
Fatigue both before and after valve intervention is a contributor to QOL and requires further assessment. Research is recommended into whether fatigue is a specific enough symptom to warrant valvular intervention in HVD."
PubMed,aortic stenosis,Recanalization using a balloon-mounted stent in calcified cerebral emboli.,Pichatorn Suppakitjanusant; Damla Yagmur; Adam Bel Hadj Kacem; Saif Bushnaq,10.1136/bcr-2025-269240,2026-04-02,BMJ case reports,"Calcified cerebral emboli (CCE) are a rare cause of acute ischaemic stroke, typically arising from calcified cardiac valves or atherosclerotic plaques. Although often visible on non-contrast CT, they are frequently mistaken for haemorrhage or vascular calcification and respond poorly to thrombolysis or thrombectomy. We present a man in his early 80s with atrial fibrillation, chronic obstructive pulmonary disease (COPD) and extensive aortic calcification who developed recurrent right arm weakness after withholding anticoagulation for an angiographic procedure. Imaging revealed a calcified embolus causing left middle cerebral artery (MCA) stenosis. Multiple thrombectomy attempts failed, and his neurological status declined until rescue balloon-mounted intracranial stenting restored flow, improving motor function, though expressive aphasia persisted. His course was later complicated by COPD exacerbation, leading to comfort care. This case underscores the diagnostic and therapeutic challenges of CCE and highlights balloon-mounted stenting as a potential rescue option when thrombectomy fails, while emphasising the importance of treating embolic sources to prevent recurrence."
PubMed,aortic stenosis,Single nucleus RNA sequencing and functional in vivo studies reveal TCF21 as a protective regulator in cardiac fibrosis.,Tousif Azmain; Doan Duy Hai Tran; Afifa Binta Saifuddin; Xingbo Xu; Fouzi Alnour; Gerd Hasenfuß; Melanie Hulshoff; Phillip L Eckhardt; Xiaoying Tan; Michael Zeisberg; Susanne S Hille; Oliver J Müller; Elisabeth M Zeisberg,10.1093/cvr/cvag050,2026-04-02,Cardiovascular research,"Cardiac fibrosis remains a significant and currently untreatable contributor to mortality in chronic heart disease. This study aimed to comprehensively map cell-specific pathological changes in fibrotic heart tissue from aortic stenosis patients using single-nucleus RNA sequencing (snRNA-seq). We specifically sought to identify novel cell-specific candidate genes involved in cardiac fibrosis and validate their functional impact using both in vitro and in vivo models. Our ultimate goal was to enhance the understanding of fibrogenesis in aortic stenosis, thereby guiding the development of targeted antifibrotic therapies.
We conducted single nucleus RNA sequencing (snRNA-seq) on human fibrotic aortic stenosis and non-failing donor heart samples. The final dataset consisted of 41 330 nuclei distributed across 28 cell clusters representing 6 major cell types. SnRNA-seq revealed a disease-specific subpopulation of fibroblasts, characterized by the presence of both anti-fibrotic and pro-fibrotic markers. Interestingly, TCF21, a basic helix-loop-helix transcription factor, was identified as a potential key regulator within this distinct fibroblast population, and we performed functional studies to identify its role in disease progression accordingly. Loss of TCF21 in cardiac fibroblasts caused increased myofibroblast-like gene expression and differentiation, whereas upregulation of TCF21 in cardiac fibroblasts exerted an anti-fibrotic effect. Adeno-associated virus-mediated cardiac fibroblast-specific knockdown and overexpression in vivo further demonstrate that TCF21 improves cardiac remodelling.
This investigation highlights the role of TCF21 as a protective regulator in cardiac fibrosis. Moreover, the upregulation of TCF21 holds promise as a strategy for treating cardiac fibrosis."
PubMed,aortic stenosis,Effects of remimazolam and propofol on parasympathetic activity during general anesthesia induction in patients with severe aortic stenosis: a randomized controlled trial utilizing high-frequency variability index.,Taichi Kotani; Mitsuru Ida; Yusuke Naito; Nobuhiro Tanaka; Masahiko Kawaguchi,10.1007/s10877-026-01433-z,2026-04-02,Journal of clinical monitoring and computing,
PubMed,aortic stenosis,Preprocedural Systemic Immune-Inflammation Index as a marker of risk for major adverse cardiac events and stroke after transcatheter aortic valve implantation.,Finn Syryca; Johannes Krefting; Costanza Pellegrini; Tobias Rheude; N Patrick Mayr; Charlotte Salzmann; Fabian Starnecker; Moritz von Scheidt; Zsuzsanna Wolf; Stefan Holdenrieder; Thorsten Kessler; Hendrik B Sager; Teresa Trenkwalder; Salvatore Cassese; Heribert Schunkert; Adnan Kastrati; Erion Xhepa; Hendrik Ruge; Markus Krane; Michael Joner; Christian Graesser; Hector A Alvarez-Covarrubias,10.1007/s00392-026-02909-3,2026-04-02,Clinical research in cardiology : official journal of the German Cardiac Society,"The Systemic Immune-Inflammation Index (SII), calculated as neutrophils × platelets / lymphocytes, reflects the interplay between systemic inflammation and immune status. Its prognostic relevance in patients undergoing transcatheter aortic valve implantation (TAVI) remains poorly understood.
To evaluate the prognostic significance of preprocedural SII in patients undergoing TAVI.
This retrospective cohort study included 1822 patients undergoing TAVI for severe aortic stenosis between 2014 and 2023 at two TAVI centers in Germany. Patients were divided into derivation and validation cohorts. Preprocedural SII was calculated from differential blood counts. In the derivation cohort, patients were stratified into tertiles based on preprocedural SII. Using receiver operating characteristics (ROC) analysis an optimized cut-off value for the validation cohort was identified to stratify patients into high- and low-risk groups. A generalized linear model (GLM) was used to identify clinical predictors of SII.
In the derivation cohort, multivariate analysis showed that SII was independently associated with both major adverse cardiovascular events (MACE) (hazard ration [HR]: 1.0001 [1.00001; 1.00002], p = 0.020) and stroke (HR: 1.0003 [1.00002; 1.00004], p < 0.001). In the GLM, SII positively correlated with age (p = 0.013) and C-reactive protein (p < 0.001), and inversely with mean aortic gradient (p = 0.022) and hemoglobin (p = 0.011). In the external validation cohort, high risk patients (cut-off > 1204) showed an increased risk for one-year all-cause mortality (HR: 2.19 [1.59; 3.02], p < 0.001).
Higher preprocedural SII was independently associated with increase rates of MACE and stroke at one-year following TAVI. A SII cut-off of 1204 effectively stratifies patients into high- and low-risk groups and may provide additional value for preprocedural risk stratification."
PubMed,aortic stenosis,Safety and efficacy of transcatheter aortic valve replacement for native pure aortic valve regurgitation.,Giulio Giovanni Cavalli; Albino Vallabini; Maurizio Braccio; Paola Spatuzza; Rossella Alemanni; Eleonora Russo; Paola Siena; Michele Palladino; Nunzio Gallo; Giuseppe Arcudi; Luca Di Marco; Alessandro Leone; Francesco Greco; Davide Pacini; Mauro Cassese,10.2459/JCM.0000000000001856,2026-03-24,"Journal of cardiovascular medicine (Hagerstown, Md.)","Transcatheter aortic valve replacement has become the standard of care for high-risk patients with aortic stenosis. Considering the unique procedural challenges posed by native pure aortic regurgitation (NPAR), our aim was to evaluate the early and mid-term results of off-label transcatheter aortic valve replacement (TAVR), investigating the possibility of brief Veno-Arterial extracorporeal membrane oxygenation (VA ECMO) support for most complex procedures.
We retrospectively enrolled 65 consecutive patients, who underwent TAVR for NPAR because they were deemed ineligible for surgery. Patients with aortic valve calcification or stenosis were excluded. Primary endpoints were technical and device success according to the VARC-3 criteria. Secondary endpoints were clinical efficacy at 1 year and absence of at least moderate paravalvular leak.
Patients' mean age was 76.15 ± 8.91. We adopted light sedation and local anesthesia in 60 patients (92.3%). High-risk patients (53.8%) were briefly supported with percutaneous femoro-femoral VA ECMO, allowing safer and more precise valve deployment. One intraprocedural death was recorded (1.5%). Although the overall 30-day mortality was 7.7%, primary composite outcomes were significantly better in the second half of the population (P = 0.023 and P = 0.026). Only one moderate paravalvular leak (1.5%) was detected at 1-month follow-up. Clinical efficacy at 1 year was 76.3%, being available for 38 patients.
TAVR is still considered an off-label approach for NPAR because of the increased stroke volume and absence of annular and leaflet calcification, which might increase the complication rate. Nonetheless, a standardized approach, with the aid of brief VA ECMO support for complex cases, should be considered a safe and valid option in high-volume centers for inoperable patients."
PubMed,aortic stenosis,Effectiveness of Contrast-Enhanced CT Venography 3D Reconstruction for Emergency Surgery in Non-Occlusive Mesenteric Ischemia: A Case Report.,Yasuo Suehiro; Hiromichi Fujii; Shoichi Ehara; Tomonori Yamamoto; Yosuke Takahashi; Kiyoshi Maeda,10.70352/scrj.cr.25-0747,2026,Surgical case reports,"Nonocclusive mesenteric ischemia (NOMI) is a lethal postoperative complication associated with a dismal prognosis. It generally causes hemodynamic instability, and thus prompt and appropriate management is required for both examination and treatment. We report a case of NOMI that was diagnosed by CT and angiography after cardiac surgery and was successfully treated by enterectomy.
A 59-year-old woman who had been on hemodialysis for 14 years underwent aortic and mitral valve replacement. On POD 16, the patient presented with severe abdominal pain associated with peritoneal signs. Based on the findings of no evident mesenteric occlusion, decreased enhancement in the intestine, and air in the intestinal wall with hepatic portal venous gas on contrast-enhanced CT images, NOMI was strongly suspected. The findings of scattered vascular stenosis in the superior mesenteric artery and poor enhancement of the intestinal parenchyma on subsequent angiography led to a definitive diagnosis of NOMI. Furthermore, the absence of enhancement of the superior mesenteric vein and intestinal parenchyma on the 3D-reconstructed images of the venous phase on enhanced CT, which were obtained after the angiography, led to the diagnosis of intestinal transmural ischemia and a decision for emergency exploratory laparotomy. During the surgery, discontinuous ischemia was observed in the small intestine from approximately 220 cm distal to Treitz's ligament to the proximal side of the transverse colon. Therefore, a right hemicolectomy, partial ileal resection, and ileostomy were performed. New mesenteric ischemia was not observed postoperatively, and the patient was discharged on POD 53 after the laparotomy.
NOMI is a rare but extremely severe disease entity, and its diagnosis is often delayed because it can be asymptomatic. NOMI often causes hemodynamic deterioration, and thus an appropriate therapeutic strategy should be promptly selected. In cases of suspected NOMI, angiography and contrast-enhanced CT are helpful for reaching a definitive diagnosis. In particular, 3D reconstructed images of the venous phase on enhanced CT are very useful for diagnosing intestinal transmural ischemia and reaching a decision for surgical intervention, which is considered feasible unless an intra-arterial vasodilator appears to exhibit its efficacy."
PubMed,aortic stenosis,"Two cases of toothpaste tumour in elderly women, a longitudinal case investigation.",Jonathan Bennewitz; Oliver Ritter; Gregor Sachse; Lena Marie Dendl; Andreas G Schreyer,10.1093/ehjcr/ytag075,2026-03,European heart journal. Case reports,"Caseous calcification of the mitral annulus (CCMA), also referred to as 'toothpaste tumour', is a rare variant of calcification of the mitral annulus. The prognosis and pathogenesis of CCMA remain obscure. Overall CCMA is benign and usually asymptomatic, but can manifest with abscess formation, embolic events such as stroke or significant mitral valve dysfunction.
We report two cases of CCMA in elderly female patients.Patient 1 presented with dyspnoea and was diagnosed with CCMA and aortic valve stenosis. When her symptoms worsened over time, severe coronary artery disease was diagnosed in addition. Multi-modality imaging, using transoesophageal echocardiography (TEE), cardiac computed tomography (CT), and cardiac magnetic resonance imaging confirmed CCMA that remained stable over the lifetime of the patient. Due to high surgical risks, a conservative management was chosen. Six years later, the patient died from decompensated aortic stenosis with cardiogenic shock.Patient 2 initially presented with chest pain. Three-vessel coronary artery disease was diagnosed and treated with stent implantation by staged percutaneous coronary intervention. Subsequent imaging (TEE, cardio-CT) revealed CCMA. Annual echocardiographic examination showed stable dimensions of the CCMA lesion over 6 years of follow-up.
Early recognition of CCMA is crucial because it may lead to serious complications. Although spontaneous resolution has been reported, CCMA remained stable over several years in both of our cases. Both patients were elderly women with arterial hypertension and chronic renal failure, supporting the hypothesis of an atheroma-like pathogenesis."
PubMed,aortic stenosis,Intelligent Decision Support for Transcatheter Aortic Valve Replacement: Machine Learning Spans From Anatomical Assessment to Dynamic Risk Modeling.,Xinjie Hu; Peiling Xie; Ying Li,10.31083/RCM44364,2026-03,Reviews in cardiovascular medicine,"This study aimed to investigate the application of machine learning (ML) in transcatheter aortic valve replacement (TAVR) and to demonstrate that, owing to the unique strengths of ML, this field outperforms conventional approaches in both preoperative assessment and postoperative prediction of TAVR. Nonetheless, TAVR is the preferred treatment option for medium- and high-risk patients with aortic stenosis, a common valvular disease, because of the associated minimally invasive nature and rapid recovery. However, challenges remain in preoperative evaluation and in predicting postoperative complications. Thus, ML technology offers innovative solutions for these challenges. This study provides an overview of current ML applications in TAVR and evaluates the associated benefits in measuring preoperative anatomical parameters and predicting postoperative complications. Indeed, the superiority of ML models for preoperative planning can be assessed by comparing ML model-derived data with measurements from senior and junior observers across various aortic root anatomical parameters. Additionally, this review discusses the challenges of applying ML in TAVR, including data acquisition, privacy protection, and model generalizability. The ongoing advancement of artificial intelligence (AI) technologies, particularly the integration of explainable AI and federated learning, is expected to enhance the accuracy and personalization of preoperative planning and postoperative prediction for TAVR. This progress will facilitate broader application of these technologies, ultimately benefiting a wider patient population."
Crossref,aortic stenosis,Staged Full-endoscopic Foraminotomy for Multilevel Lumbar Stenosis with Scoliosis: A Case Report,Takayuki KITAHARA; Yuji NAGAO; Takafumi OHSHIMA; Naoto ONO; Saori SOEDA; Makoto TAKEUCHI; Kosuke SUGIURA; Hiroaki MANABE; Masatoshi MORIMOTO; Fumitake TEZUKA; Hiroshi KAGEYAMA; Junzo FUJITANI; Koichi SAIRYO,10.2176/jns-nmc.2025-0339,2026-12-31,NMC Case Report Journal,
Crossref,aortic stenosis,Two Cases of Lumbar Spinal Canal Stenosis with Dorsal Meningovertebral Ligaments: Potential Risk of Dural Laceration,Kyohei KIN; Ryoji TOMINAGA; Kento TAKEBAYASHI; Hiroki IWAI; Hisashi KOGA,10.2176/jns-nmc.2025-0354,2026-12-31,NMC Case Report Journal,
Crossref,aortic stenosis,Sialography and endoscopy-based classification of salivary duct stenosis,Jing Yang; Xiao-Tong Ling; Dan-Ni Zheng; Xiao-Yun Xu; Liu-Yang Qu; Deng-Gao Liu,10.1016/j.jormas.2026.102734,2026-09,Journal of Stomatology Oral and Maxillofacial Surgery,
Crossref,aortic stenosis,Engineered extracellular vesicles from human placental mesenchymal stem cells attenuate abdominal aortic aneurysm formation by inhibiting Nat10-mediated vascular smooth muscle cell senescence,Xiaoqian Jia; Xiao Hu; Ziwei Fu; Liwen Zhang; Xiajing Luo; Weichi Huang; Yuhao Hua; Qin Fang; Jincai Zeng; Fuwen Huang; Guoquan Wei; Jianping Bin; Hao Zheng; Guojun Chen; Senlin Huang,10.1016/j.biomaterials.2026.124109,2026-08,Biomaterials,
Crossref,aortic stenosis,Clinical Characteristics of Hospitalized Patients with Abdominal Aortic Aneurysm: A Large Retrospective Study in China,Shijie Xin; Bo Jiang; Xuan Li; Lei Wang; Ding Wang; Tan Li; Lingfeng Qin; Wayne W. Zhang,10.1016/j.avsg.2026.01.041,2026-07,Annals of Vascular Surgery,
Crossref,aortic stenosis,Prognostic impact of systolic pulmonary and aortic regurgitation in heart failure with preserved ejection fraction,Chao-Sheng Hsiao; Shih-Hung Hsiao; Jau-Wen Shiau; Kuan-Rau Chiou,10.1016/j.ijcard.2026.134436,2026-07,International Journal of Cardiology,
Crossref,aortic stenosis,External Validation of the Impact of Bone Mineral Density and the Osteosarcopenia-Aneurysm Score to Predict Long-Term Survival Following Endovascular Repair for Abdominal Aortic Aneurysms,Hirotsugu Ozawa; Takao Ohki; Kota Shukuzawa; Daisuke Yamagishi; Takehiro Suzuki; Ryo Nishide; Makiko Omori; Soichiro Fukushima; Dittmar Böckler; Louisa Bornhak; Sunjae Kim; Johannes Hatzl,10.1016/j.avsg.2026.02.030,2026-07,Annals of Vascular Surgery,
Crossref,aortic stenosis,"In the Era of Endovascular Enthusiasm, is There a Role for Open Abdominal Aortic Aneurysm Repair in the Setting for Ruptured AAAs?",Marta Ascione; Francesca Miceli; Giovanni Gagliardo; Rocco Cangiano; Francesca Palombo; Antonio Marzano; Alessia Di Girolamo; Luca di Marzo; Wassim Mansour,10.1016/j.avsg.2026.02.028,2026-07,Annals of Vascular Surgery,
Crossref,aortic stenosis,Functional–anatomic integration by CCTA and exercise SPECT in adults with anomalous aortic origin of a coronary artery,Stefano Figliozzi; Francesco Amata; Antonio De Luca; Luca Schembri; Costanza Lisi; Diego Penela; Egesta Lopci; Gianluigi Condorelli; Andrea Laghi; Alessia Gimelli,10.1016/j.ijcard.2026.134467,2026-07,International Journal of Cardiology,
Crossref,aortic stenosis,The Majority of Patients Who Survive a Ruptured Abdominal Aortic Aneurysm Repair are Able to Return to Home,Omar ElShazly; Alik Farber; Elizabeth King; Andrea Alonso; Jeffrey J. Siracuse,10.1016/j.avsg.2026.02.029,2026-07,Annals of Vascular Surgery,
Crossref,aortic stenosis,The Current State of Endovascular Aortic Repair in Heritable Thoracic Aortic Disease,Roberto G. Aru; Stéphan Haulon; James H. Black,10.1016/j.avsg.2026.02.019,2026-07,Annals of Vascular Surgery,
Crossref,aortic stenosis,Endovascular Treatment for Symptomatic Hypogastric Artery Stenosis or Occlusion: A Systematic Review and Meta-Analysis,Nicola Cicala; Claudio Bianchini Massoni; Davide Maria Pressanto; Paola Meroni; Beatrice Daldoss; Giulia Rossi; Antonio Freyrie; Paolo Perini,10.1016/j.avsg.2026.02.048,2026-07,Annals of Vascular Surgery,
Crossref,aortic stenosis,"Design and rationale of the prospective, randomized, controlled trial to assess the management of moderate aortic stenosis by clinical surveillance or transcatheter aortic valve replacement: The PROGRESS Trial",Philippe Généreux; Raj R. Makkar; Jeroen J. Bax; Philippe Pibarot; Brian R. Lindman; Heather Prince; Brandon Park; David J. Cohen; Michael J. Mack; Martin B. Leon,10.1016/j.ahj.2026.107433,2026-07,American Heart Journal,
Crossref,aortic stenosis,Distal Extent of Aortic Dissection Increases Risk of Malperfusion Syndromes and Need for Reoperation in Patients with Acute Type B Aortic Dissection,Michelle N. Manesh; Helen A. Potter; Li Ding; Alexander D. DiBartolomeo; Sukgu M. Han; Alyssa J. Pyun; Niema Pahlevan; Gregory A. Magee,10.1016/j.avsg.2026.02.001,2026-07,Annals of Vascular Surgery,
Crossref,aortic stenosis,Long-Term Outcomes of Surgical Explantation for Failed Noninfected Aortic Endografts,David J. Liesker; Guus W. van Lammeren; Erik Scholten; Willemijne A.M.E. Schrijver; Peter G. Noordzij; Rogier H.J. Kropman,10.1016/j.avsg.2026.02.006,2026-07,Annals of Vascular Surgery,
